"chamber","campaign","leaf","light","pair_id","Photo","Cond","Ci","Trmmol","VpdL","id","leaflight","Month","temp","drydown"
"ch04","4","sun","high","r",16.33135654,0.207485719,238.04293,4.507118394,2.292567171,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","5","sun","high","b",15.44851563,0.15410051,212.6443166,2.22921011,1.507105692,"5- 4-sun-high","sun-high","Mar","elevated","drought"
"ch04","5","sun","high","b",15.47802003,0.15722132,215.5899798,2.227384413,1.477733066,"5- 4-sun-high","sun-high","Mar","elevated","drought"
"ch04","6","shade","low","g",10.65371053,0.083441379,179.7311607,0.702313223,0.854699961,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.67823012,0.083586125,179.6314707,0.703705507,0.854930791,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.65476604,0.083834928,180.7409556,0.704745848,0.853725031,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.64948926,0.084072373,181.4207456,0.707166108,0.854296299,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.66357081,0.08436398,181.8623286,0.709948781,0.854763319,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.6634311,0.084699105,182.6379215,0.713167252,0.855315301,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.67714165,0.085371045,183.9660395,0.717655967,0.85411146,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.65122684,0.085641593,185.0223,0.720214862,0.854520686,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.66700523,0.086327785,186.2950974,0.724656242,0.853150093,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.66598219,0.087075288,187.9571851,0.730476489,0.852832839,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","4","sun","high","r",16.99162805,0.220319284,238.7417877,4.862244315,2.338041779,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","sun","high","r",16.92423018,0.22009344,239.230691,4.844899342,2.332001713,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","sun","high","r",16.87955937,0.219301738,239.2113278,4.832337513,2.333731457,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","sun","high","r",16.8763679,0.218355376,238.712227,4.816474134,2.335407296,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","sun","high","r",16.7002232,0.217775543,239.9297647,4.801673896,2.334006875,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","sun","high","r",16.83395016,0.217223929,238.5362837,4.791747337,2.334589442,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","sun","high","r",16.65381554,0.215088952,239.1300633,4.745937755,2.333515317,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","5","sun","high","b",15.91885566,0.191119629,239.697309,2.377621759,1.312894185,"5- 4-sun-high","sun-high","Mar","elevated","drought"
"ch04","5","sun","high","b",15.26175074,0.161318547,221.8949585,2.419688821,1.565363766,"5- 4-sun-high","sun-high","Mar","elevated","drought"
"ch04","5","sun","high","b",15.00026951,0.160532533,224.1101256,2.35764136,1.532838939,"5- 4-sun-high","sun-high","Mar","elevated","drought"
"ch04","5","sun","high","b",15.08065274,0.155112296,217.7938721,2.29348341,1.540583632,"5- 4-sun-high","sun-high","Mar","elevated","drought"
"ch04","5","sun","high","b",15.20576573,0.15353215,214.746834,2.254049133,1.529055049,"5- 4-sun-high","sun-high","Mar","elevated","drought"
"ch04","5","sun","high","b",15.28160281,0.153747913,214.1764157,2.240083675,1.51767971,"5- 4-sun-high","sun-high","Mar","elevated","drought"
"ch04","5","sun","high","b",15.35200589,0.156538047,216.3236719,2.230610994,1.485953173,"5- 4-sun-high","sun-high","Mar","elevated","drought"
"ch04","5","sun","high","b",15.41816554,0.15678669,215.8247869,2.236387303,1.487522924,"5- 4-sun-high","sun-high","Mar","elevated","drought"
"ch04","3","sun","high","s",13.19039634,0.128401293,212.8214783,2.093853137,1.679236651,"3- 4-sun-high","sun-high","Jan","elevated","control"
"ch04","1","sun","high","ff",11.65769623,0.087433956,149.3675129,1.515225523,1.762292852,"1- 4-sun-high","sun-high","Oct","elevated","control"
"ch04","5","shade","low","b",9.933366768,0.106534327,234.861328,1.287621867,1.239558813,"5- 4-shade-low","shade-low","Mar","elevated","drought"
"ch04","5","shade","low","b",9.912245235,0.10728827,236.2546362,1.297366137,1.240456215,"5- 4-shade-low","shade-low","Mar","elevated","drought"
"ch04","5","shade","low","b",9.950776844,0.107144032,235.3739726,1.30776292,1.251932605,"5- 4-shade-low","shade-low","Mar","elevated","drought"
"ch04","5","shade","low","b",9.954920982,0.107406394,235.6689212,1.313672157,1.254598675,"5- 4-shade-low","shade-low","Mar","elevated","drought"
"ch04","5","shade","low","b",10.02562466,0.107631013,234.8795963,1.317474836,1.255531241,"5- 4-shade-low","shade-low","Mar","elevated","drought"
"ch04","3","shade","low","s",9.389809081,0.115046307,255.61228,1.86750937,1.665592417,"3- 4-shade-low","shade-low","Jan","elevated","control"
"ch04","3","shade","low","s",9.458067614,0.113244457,252.4804256,1.873040549,1.695872229,"3- 4-shade-low","shade-low","Jan","elevated","control"
"ch04","3","shade","low","s",9.457902574,0.114960001,254.5638386,1.900578011,1.695894248,"3- 4-shade-low","shade-low","Jan","elevated","control"
"ch04","5","shade","low","b",9.96206053,0.10989275,238.7604431,1.344473302,1.255789897,"5- 4-shade-low","shade-low","Mar","elevated","drought"
"ch04","6","sun","high","g",9.922358151,0.050092493,69.05474934,0.609561684,1.224204253,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.888661537,0.050126734,70.38751268,0.607901849,1.220057439,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.917737931,0.050143249,69.57482857,0.604799676,1.213488187,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.940714323,0.051197418,75.2760502,0.612949417,1.204983003,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.888231557,0.052296575,83.389119,0.626896224,1.206931409,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.904775707,0.053583893,90.12910156,0.640391848,1.203804138,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.859207974,0.055070983,99.43217943,0.656363958,1.201107899,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.788996049,0.054767604,99.99756193,0.657741471,1.210109506,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.764483711,0.054624293,100.0553654,0.656552644,1.211035867,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.780134405,0.054529219,99.08661865,0.656392578,1.212805881,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.778572034,0.054452846,98.7208604,0.655865585,1.213497919,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.753460306,0.054314401,98.80429566,0.654381487,1.213779138,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.826137729,0.054266454,96.41369094,0.653777592,1.21369809,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.807192151,0.054256687,96.94537297,0.654329529,1.214931429,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.778042284,0.054379586,98.51064479,0.655326269,1.214093623,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.819477873,0.054351479,97.18280504,0.655482571,1.214803716,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.787311158,0.054364005,98.11913866,0.656833626,1.217055937,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","shade","low","g",10.52715372,0.089527608,196.3702795,0.78953476,0.897208838,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.33285058,0.087826858,196.5823407,0.797572999,0.923226759,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.19797196,0.074234987,165.5618932,0.694543576,0.946899787,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","5","sun","high","b",16.31947684,0.197598988,240.2092133,2.290855548,1.226817107,"5- 4-sun-high","sun-high","Mar","elevated","drought"
"ch04","6","shade","low","g",10.50558354,0.075215309,161.1562998,0.673911953,0.907294625,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.52468026,0.075557343,161.5995208,0.679675319,0.910971007,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.47999002,0.075804223,163.2201541,0.678986758,0.90715463,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.55849101,0.076355552,163.0116127,0.680378812,0.902652573,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.52024122,0.076921381,165.4511567,0.681833458,0.89811992,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.5409052,0.077071618,165.3596695,0.680846402,0.895121781,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.51127296,0.077403488,166.8839735,0.680899241,0.891467476,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.5494605,0.077168728,165.4599184,0.675966786,0.887651169,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.55688714,0.076951072,164.6599208,0.671361684,0.88405145,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.553376,0.076712122,164.0322442,0.667779209,0.881996596,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.58510755,0.076809662,163.6415533,0.666229325,0.878859491,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.60096596,0.076711993,162.9917231,0.663797623,0.876738221,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.62243847,0.07708184,163.5857808,0.663899464,0.872782504,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.60848225,0.077338646,164.6394243,0.664227915,0.870386042,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.62361029,0.077655712,165.1795782,0.665492835,0.868573523,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.62922344,0.077897982,165.7284417,0.665562998,0.86604181,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.62418466,0.078112739,166.4399318,0.666117944,0.86443348,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.65918467,0.078340242,166.3360147,0.666441304,0.862410983,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.66801984,0.080316074,171.4237155,0.674428158,0.851873252,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.64058403,0.08205543,176.4360227,0.693173764,0.857441466,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.64750299,0.082817529,178.221119,0.699318466,0.857292395,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.63262554,0.083306971,179.7665794,0.702292989,0.856033467,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.66256702,0.083556936,179.7984157,0.703633702,0.855169915,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","6","shade","low","g",10.61087253,0.083527197,180.794903,0.703521877,0.855323299,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","4","sun","high","r",17.83561353,0.239532757,242.1410958,4.928907036,2.195218734,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","sun","high","r",17.07599298,0.227772522,242.0360561,5.045926294,2.351813529,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","sun","high","r",17.06686297,0.227428817,241.6582695,5.063558841,2.363185068,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","sun","high","r",17.10233762,0.226620703,240.7457946,5.050662125,2.365086007,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","sun","high","r",17.1331514,0.226087567,240.1589985,5.01876615,2.355606957,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","sun","high","r",17.1262173,0.224488373,239.4458751,4.977929084,2.352035231,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","sun","high","r",17.13615155,0.223555793,239.0579844,4.942313952,2.344441547,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","sun","high","r",17.05456505,0.221860877,238.8304027,4.911133303,2.346169151,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","sun","high","r",17.10426634,0.221458549,238.2634348,4.894631592,2.342328045,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","sun","high","r",17.09599028,0.220797602,238.0385658,4.879555835,2.341602433,"4- 4-sun-high","sun-high","Feb","elevated","control"
"ch04","4","shade","low","r",9.28035434,0.101844791,237.7251009,1.553330049,1.548805718,"4- 4-shade-low","shade-low","Feb","elevated","control"
"ch04","4","shade","low","r",9.302086413,0.10234342,238.0361081,1.554303225,1.542556932,"4- 4-shade-low","shade-low","Feb","elevated","control"
"ch04","4","shade","low","r",9.324315567,0.102655313,238.1197524,1.552008869,1.535815336,"4- 4-shade-low","shade-low","Feb","elevated","control"
"ch04","4","shade","low","r",9.346066547,0.102915287,238.0561689,1.551412377,1.531533996,"4- 4-shade-low","shade-low","Feb","elevated","control"
"ch04","4","shade","low","r",9.366476875,0.104330803,239.7159899,1.56704832,1.526762467,"4- 4-shade-low","shade-low","Feb","elevated","control"
"ch04","6","shade","low","g",10.41927164,0.07416467,160.09382,0.672853564,0.918350952,"6- 4-shade-low","shade-low","Apr","elevated","drought"
"ch04","4","shade","low","r",9.31727965,0.103273596,239.2164167,1.541505517,1.516781076,"4- 4-shade-low","shade-low","Feb","elevated","control"
"ch04","4","shade","low","r",9.336877848,0.103423523,239.1046115,1.541342369,1.514491476,"4- 4-shade-low","shade-low","Feb","elevated","control"
"ch04","4","shade","low","r",9.408936298,0.103860379,238.5185127,1.544374936,1.511277127,"4- 4-shade-low","shade-low","Feb","elevated","control"
"ch04","4","shade","low","r",9.372166542,0.103889482,239.1653911,1.542073258,1.508639173,"4- 4-shade-low","shade-low","Feb","elevated","control"
"ch04","4","shade","low","r",9.353204909,0.104246084,239.9679286,1.544925578,1.506483627,"4- 4-shade-low","shade-low","Feb","elevated","control"
"ch04","5","shade","low","b",9.839708957,0.101880277,229.7022253,1.263877059,1.270110474,"5- 4-shade-low","shade-low","Mar","elevated","drought"
"ch04","5","shade","low","b",9.787514697,0.102062174,230.8590952,1.261281316,1.26534216,"5- 4-shade-low","shade-low","Mar","elevated","drought"
"ch04","5","shade","low","b",9.854814859,0.102991209,231.1569537,1.267249812,1.260267175,"5- 4-shade-low","shade-low","Mar","elevated","drought"
"ch04","5","shade","low","b",9.807068016,0.103539702,232.7166996,1.271222042,1.25778357,"5- 4-shade-low","shade-low","Mar","elevated","drought"
"ch04","5","shade","low","b",9.866158646,0.104372838,232.910601,1.27745089,1.25423678,"5- 4-shade-low","shade-low","Mar","elevated","drought"
"ch04","5","shade","low","b",9.880637571,0.104656553,233.0808976,1.279961154,1.253415591,"5- 4-shade-low","shade-low","Mar","elevated","drought"
"ch04","6","sun","high","g",9.598623702,0.047408851,62.74524363,0.622259479,1.31862732,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.709880733,0.047701771,60.7606941,0.617509248,1.300777915,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","6","sun","high","g",9.79178604,0.048704438,64.5110988,0.624831435,1.2895848,"6- 4-sun-high","sun-high","Apr","elevated","drought"
"ch04","1","sun","high","ff",11.75975326,0.089649648,153.0231138,1.469228153,1.668530878,"1- 4-sun-high","sun-high","Oct","elevated","control"
"ch04","1","sun","high","ff",11.71243158,0.090397405,155.571905,1.475078171,1.661481272,"1- 4-sun-high","sun-high","Oct","elevated","control"
"ch04","5","shade","low","b",9.919212443,0.108147831,237.258417,1.323772837,1.255701617,"5- 4-shade-low","shade-low","Mar","elevated","drought"
"ch04","5","shade","low","b",9.941718207,0.108556854,237.3802572,1.328800489,1.255887816,"5- 4-shade-low","shade-low","Mar","elevated","drought"
"ch04","5","sun","high","b",15.43676265,0.154880684,213.9149538,2.16428304,1.456793646,"5- 4-sun-high","sun-high","Mar","elevated","drought"
"ch04","5","sun","high","b",15.41029601,0.154461029,213.8819173,2.152486861,1.452620225,"5- 4-sun-high","sun-high","Mar","elevated","drought"
"ch04","5","sun","high","b",15.34258993,0.154105331,214.3575929,2.143774375,1.449941635,"5- 4-sun-high","sun-high","Mar","elevated","drought"
"ch04","4","shade","low","r",9.139317089,0.096714248,232.9225616,1.52852893,1.602286749,"4- 4-shade-low","shade-low","Feb","elevated","control"
"ch04","4","shade","low","r",9.181679473,0.097571903,233.4133422,1.531092351,1.591405183,"4- 4-shade-low","shade-low","Feb","elevated","control"
